loss_train,loss_valid,acc,recall,f_score,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
0.018214362497065685,0.5464472176007238,0.7643750905990601,0.9675018191337585,0.9011493660450304,69.69108319282532,False,,,1,45cfbf0bd52a44d987c8887b7e479fde,2021-10-31_11-57-23,1635652643,69.69108319282532,5671,user-System-Product-Name,192.168.0.11,69.69108319282532,0,1,7c9cf_00000
0.01711188505272282,0.5139491158971949,0.8015347123146057,0.9611070156097412,0.9085649349057523,66.3299331665039,False,,,2,45cfbf0bd52a44d987c8887b7e479fde,2021-10-31_11-58-29,1635652709,136.02101635932922,5671,user-System-Product-Name,192.168.0.11,136.02101635932922,0,2,7c9cf_00000
0.01713445489820993,0.5150072885326541,0.7956480383872986,0.9657196998596191,0.9096473462855299,66.51042604446411,False,,,3,45cfbf0bd52a44d987c8887b7e479fde,2021-10-31_11-59-36,1635652776,202.53144240379333,5671,user-System-Product-Name,192.168.0.11,202.53144240379333,0,3,7c9cf_00000
0.0171384061697604,0.5156340983125622,0.792704701423645,0.9692839980125427,0.9109766069398381,66.03121376037598,False,,,4,45cfbf0bd52a44d987c8887b7e479fde,2021-10-31_12-00-42,1635652842,268.5626561641693,5671,user-System-Product-Name,192.168.0.11,268.5626561641693,0,4,7c9cf_00000
0.0168543538680526,0.5067896152456188,0.8000630736351013,0.9678163528442383,0.9123429841917193,67.08208131790161,False,,,5,45cfbf0bd52a44d987c8887b7e479fde,2021-10-31_12-01-49,1635652909,335.6447374820709,5671,user-System-Product-Name,192.168.0.11,335.6447374820709,0,5,7c9cf_00000
0.01838082694031458,0.553259488883222,0.7477661967277527,0.9789286255836487,0.9032296383510741,65.81545805931091,False,,,6,45cfbf0bd52a44d987c8887b7e479fde,2021-10-31_12-02-55,1635652975,401.46019554138184,5671,user-System-Product-Name,192.168.0.11,401.46019554138184,0,6,7c9cf_00000
0.017740426123528937,0.5333886576255864,0.7684221863746643,0.9753642678260803,0.9072967589470002,65.8459141254425,False,,,7,45cfbf0bd52a44d987c8887b7e479fde,2021-10-31_12-04-01,1635653041,467.30610966682434,5671,user-System-Product-Name,192.168.0.11,467.30610966682434,0,7,7c9cf_00000
0.0167732206558425,0.5049524983293462,0.7986965179443359,0.9682356715202332,0.9121810093723512,66.22260594367981,False,,,8,45cfbf0bd52a44d987c8887b7e479fde,2021-10-31_12-05-07,1635653107,533.5287156105042,5671,user-System-Product-Name,192.168.0.11,533.5287156105042,0,8,7c9cf_00000
0.018314458282788954,0.5514487407096713,0.7488173842430115,0.9785093069076538,0.9032875408052601,66.94897365570068,False,,,9,45cfbf0bd52a44d987c8887b7e479fde,2021-10-31_12-06-14,1635653174,600.4776892662048,5671,user-System-Product-Name,192.168.0.11,600.4776892662048,0,9,7c9cf_00000
0.018257344783743475,0.5510358878829483,0.7501314282417297,0.9788237810134888,0.9038800242179649,65.5749921798706,False,,,10,45cfbf0bd52a44d987c8887b7e479fde,2021-10-31_12-07-19,1635653239,666.0526814460754,5671,user-System-Product-Name,192.168.0.11,666.0526814460754,0,10,7c9cf_00000
0.017426960170269012,0.5247916895205023,0.7789866328239441,0.9740014672279358,0.9096903526764739,66.06794500350952,False,,,11,45cfbf0bd52a44d987c8887b7e479fde,2021-10-31_12-08-25,1635653305,732.120626449585,5671,user-System-Product-Name,192.168.0.11,732.120626449585,0,11,7c9cf_00000
0.018816752057501725,0.5668066153748234,0.7332597374916077,0.9822832345962524,0.9009377505616738,66.3114960193634,False,,,12,45cfbf0bd52a44d987c8887b7e479fde,2021-10-31_12-09-32,1635653372,798.4321224689484,5671,user-System-Product-Name,192.168.0.11,798.4321224689484,0,12,7c9cf_00000
0.018104975723209498,0.5446004804803736,0.7574371695518494,0.9778802990913391,0.9055110397072831,65.87053370475769,False,,,13,45cfbf0bd52a44d987c8887b7e479fde,2021-10-31_12-10-38,1635653438,864.302656173706,5671,user-System-Product-Name,192.168.0.11,864.302656173706,0,13,7c9cf_00000
0.01839581074669439,0.5538052757286592,0.7477136254310608,0.9785093069076538,0.9029539087067187,67.13688731193542,False,,,14,45cfbf0bd52a44d987c8887b7e479fde,2021-10-31_12-11-45,1635653505,931.4395434856415,5671,user-System-Product-Name,192.168.0.11,931.4395434856415,0,14,7c9cf_00000
0.017696809313639497,0.5327454168914583,0.7699989676475525,0.97578364610672,0.9080410554481336,66.54339551925659,False,,,15,45cfbf0bd52a44d987c8887b7e479fde,2021-10-31_12-12-51,1635653571,997.9829390048981,5671,user-System-Product-Name,192.168.0.11,997.9829390048981,0,15,7c9cf_00000
0.01992342128656881,0.6008913860901365,0.6966782212257385,0.9844847321510315,0.8914555789051585,66.07436347007751,False,,,16,45cfbf0bd52a44d987c8887b7e479fde,2021-10-31_12-13-57,1635653637,1064.0573024749756,5671,user-System-Product-Name,192.168.0.11,1064.0573024749756,0,16,7c9cf_00000
0.01829635620904003,0.5512641816281826,0.7492904663085938,0.9776706099510193,0.9029104971018876,66.3116283416748,False,,,17,45cfbf0bd52a44d987c8887b7e479fde,2021-10-31_12-15-04,1635653704,1130.3689308166504,5671,user-System-Product-Name,192.168.0.11,1130.3689308166504,0,17,7c9cf_00000
