loss_train,loss_valid,acc,recall,f_score,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
tensor(0.0281),tensor(0.4230),0.8590350151062012,0.9236817359924316,0.8575516303154683,72.13937044143677,False,,,11,bd0379e1810d47cc9637df80446f1651,2021-10-31_21-40-19,1635687619,718.7981870174408,23121,user-System-Product-Name,192.168.0.11,718.7981870174408,0,11,68c28_00000
tensor(0.0271),tensor(0.4093),0.8683380484580994,0.9460111260414124,0.8656945317343651,71.41182208061218,False,,,12,bd0379e1810d47cc9637df80446f1651,2021-10-31_21-41-30,1635687690,790.210009098053,23121,user-System-Product-Name,192.168.0.11,790.210009098053,0,12,68c28_00000
tensor(0.0274),tensor(0.4140),0.8550930023193359,0.9498898983001709,0.8532336315923482,71.73324275016785,False,,,13,bd0379e1810d47cc9637df80446f1651,2021-10-31_21-42-42,1635687762,861.9432518482208,23121,user-System-Product-Name,192.168.0.11,861.9432518482208,0,13,68c28_00000
tensor(0.0273),tensor(0.4128),0.8697046041488647,0.934898853302002,0.8674084530755897,72.53052473068237,False,,,14,bd0379e1810d47cc9637df80446f1651,2021-10-31_21-43-54,1635687834,934.4737765789032,23121,user-System-Product-Name,192.168.0.11,934.4737765789032,0,14,68c28_00000
tensor(0.0270),tensor(0.4092),0.8689162135124207,0.9460111260414124,0.8662429902021433,71.92555236816406,False,,,15,bd0379e1810d47cc9637df80446f1651,2021-10-31_21-45-06,1635687906,1006.3993289470673,23121,user-System-Product-Name,192.168.0.11,1006.3993289470673,0,15,68c28_00000
tensor(0.0270),tensor(0.4083),0.8689162135124207,0.9468497633934021,0.8662126813606827,72.37506127357483,False,,,16,bd0379e1810d47cc9637df80446f1651,2021-10-31_21-46-19,1635687979,1078.774390220642,23121,user-System-Product-Name,192.168.0.11,1078.774390220642,0,16,68c28_00000
tensor(0.0271),tensor(0.4103),0.8708083629608154,0.9397211670875549,0.868284924666569,72.68899297714233,False,,,17,bd0379e1810d47cc9637df80446f1651,2021-10-31_21-47-31,1635688051,1151.4633831977844,23121,user-System-Product-Name,192.168.0.11,1151.4633831977844,0,17,68c28_00000
tensor(0.0296),tensor(0.4440),0.8322295546531677,0.9121501445770264,0.8327431278853092,72.39102673530579,False,,,18,bd0379e1810d47cc9637df80446f1651,2021-10-31_21-48-44,1635688124,1223.8544099330902,23121,user-System-Product-Name,192.168.0.11,1223.8544099330902,0,18,68c28_00000
tensor(0.0274),tensor(0.4139),0.8579312562942505,0.9470594525337219,0.8559138905607746,72.9742841720581,False,,,19,bd0379e1810d47cc9637df80446f1651,2021-10-31_21-49-57,1635688197,1296.8286941051483,23121,user-System-Product-Name,192.168.0.11,1296.8286941051483,0,19,68c28_00000
tensor(0.0272),tensor(0.4101),0.8738042712211609,0.9364713430404663,0.8713081581031955,73.33705425262451,False,,,20,bd0379e1810d47cc9637df80446f1651,2021-10-31_21-51-10,1635688270,1370.1657483577728,23121,user-System-Product-Name,192.168.0.11,1370.1657483577728,0,20,68c28_00000
tensor(0.0271),tensor(0.4100),0.866130530834198,0.9454869627952576,0.863624151929632,73.66570091247559,False,,,21,bd0379e1810d47cc9637df80446f1651,2021-10-31_21-52-24,1635688344,1443.8314492702484,23121,user-System-Product-Name,192.168.0.11,1443.8314492702484,0,21,68c28_00000
tensor(0.0272),tensor(0.4118),0.8624513745307922,0.9456965923309326,0.8601586529898365,72.26909852027893,False,,,22,bd0379e1810d47cc9637df80446f1651,2021-10-31_21-53-36,1635688416,1516.1005477905273,23121,user-System-Product-Name,192.168.0.11,1516.1005477905273,0,22,68c28_00000
tensor(0.0280),tensor(0.4218),0.8373804092407227,0.9541880488395691,0.8372734514063576,72.83519530296326,False,,,23,bd0379e1810d47cc9637df80446f1651,2021-10-31_21-54-49,1635688489,1588.9357430934906,23121,user-System-Product-Name,192.168.0.11,1588.9357430934906,0,23,68c28_00000
tensor(0.0277),tensor(0.4172),0.8507305979728699,0.946954607963562,0.8493014076989887,73.42254567146301,False,,,24,bd0379e1810d47cc9637df80446f1651,2021-10-31_21-56-02,1635688562,1662.3582887649536,23121,user-System-Product-Name,192.168.0.11,1662.3582887649536,0,24,68c28_00000
tensor(0.0274),tensor(0.4142),0.8546725511550903,0.9480029344558716,0.8528878923171983,73.6117296218872,False,,,25,bd0379e1810d47cc9637df80446f1651,2021-10-31_21-57-16,1635688636,1735.9700183868408,23121,user-System-Product-Name,192.168.0.11,1735.9700183868408,0,25,68c28_00000
tensor(0.0274),tensor(0.4129),0.8637653589248657,0.9395114779472351,0.8615816433437259,72.48189425468445,False,,,26,bd0379e1810d47cc9637df80446f1651,2021-10-31_21-58-28,1635688708,1808.4519126415253,23121,user-System-Product-Name,192.168.0.11,1808.4519126415253,0,26,68c28_00000
tensor(0.0275),tensor(0.4149),0.8568274974822998,0.9449627995491028,0.854942398584407,73.11388301849365,False,,,27,bd0379e1810d47cc9637df80446f1651,2021-10-31_21-59-41,1635688781,1881.565795660019,23121,user-System-Product-Name,192.168.0.11,1881.565795660019,0,27,68c28_00000
tensor(0.0274),tensor(0.4131),0.8721749186515808,0.9331166744232178,0.8698668626064984,72.39655923843384,False,,,28,bd0379e1810d47cc9637df80446f1651,2021-10-31_22-00-54,1635688854,1953.9623548984528,23121,user-System-Product-Name,192.168.0.11,1953.9623548984528,0,28,68c28_00000
tensor(0.0272),tensor(0.4110),0.870282769203186,0.9386728405952454,0.8678206317701198,72.82454490661621,False,,,29,bd0379e1810d47cc9637df80446f1651,2021-10-31_22-02-07,1635688927,2026.786899805069,23121,user-System-Product-Name,192.168.0.11,2026.786899805069,0,29,68c28_00000
tensor(0.0273),tensor(0.4120),0.8632397651672363,0.9458014369010925,0.8608942638754664,73.57098817825317,False,,,30,bd0379e1810d47cc9637df80446f1651,2021-10-31_22-03-20,1635689000,2100.357887983322,23121,user-System-Product-Name,192.168.0.11,2100.357887983322,0,30,68c28_00000
tensor(0.0271),tensor(0.4099),0.8664458990097046,0.944753110408783,0.8639466129945642,74.02766013145447,False,,,31,bd0379e1810d47cc9637df80446f1651,2021-10-31_22-04-34,1635689074,2174.3855481147766,23121,user-System-Product-Name,192.168.0.11,2174.3855481147766,0,31,68c28_00000
tensor(0.0275),tensor(0.4148),0.8632923364639282,0.9389873147010803,0.8611506200654737,74.20598196983337,False,,,32,bd0379e1810d47cc9637df80446f1651,2021-10-31_22-05-48,1635689148,2248.59153008461,23121,user-System-Product-Name,192.168.0.11,2248.59153008461,0,32,68c28_00000
